a_id_,ClusterID,val_CRBEC,val_FC011EC,val_FC01EC,val_FC021EC,val_FC022EC,val_FC02EC,val_FC031EC,val_FC032EC,val_FC041EC,val_FC042EC,val_FC043EC,val_FC044EC,val_FC045EC,val_FC04EC,val_FC052EC,val_FC053EC,val_FC054EC,val_FC055EC,val_FC056EC,val_FC05EC,val_FC063EC,val_FC06EC,val_FC071EC,val_FC072EC,val_FC07EC,val_FC091EC,val_FC096EC,val_FC10EC,val_FC121EC,val_FC123EC,val_FC125EC,val_FC126EC,val_FCTOTEC,val_HHPEDY000_001EC,val_HHPEDY001_002EC,val_HHPEDY002_005EC,val_HHPEDY005_007EC,val_HHPEDY007_010EC,val_HHPEDY010_020EC,val_HHPEDY020_035EC,val_HHPEDY035_070EC,val_HHPEDY070_100EC,val_HHPEDY100_150EC,val_HHPEDY150_200EC,val_HHPEDY200_250EC,val_PEDYEC,val_PEDYHHEC,val_RRBEC
Switzerland_CH022 - Freiburg,3,12714722000.0,1118402600.0,1228224200.0,143368160.0,140444220.0,283812380.0,247110700.0,76400222.0,834412820.0,1179618400.0,131665120.0,273452120.0,219835620.0,2638984200.0,43908538.0,71286346.0,33234884.0,49403996.0,87850998.0,430997820.0,133526280.0,2126083000.0,378462120.0,714929280.0,1436329600.0,112921000.0,240784480.0,118390980.0,221320920.0,79110900.0,1031955800.0,54967018.0,12716638000.0,5.972e-06,0.00015,0.004746,0.06606,1.99436959999998,354.62735999999995,5612.9908000000005,41052.072,36198.004,34861.259999999995,14241.348000000002,5622.7758,14628728000.0,103010.26,3658565200.0
Switzerland_CH023 - Solothurn,3,10612748000.0,1000655020.0,1098909000.0,118376100.0,115974140.0,234350260.0,204423580.0,63190598.0,693467060.0,980266320.0,109415880.0,227285620.0,182711200.0,2193146200.0,36009892.0,58455878.0,27255214.0,40519692.0,72050424.0,353467060.0,111888380.0,1781225000.0,310465920.0,586588340.0,1178333800.0,95499250.0,203584660.0,85276576.0,184965740.0,66118912.0,862425180.0,45943048.0,10614344000.0,1.4179999999999998e-05,0.0002974,0.007544,0.0970384,2.71053219999998,420.67828,5989.074600000001,39190.798,31945.232,29003.44,11233.87,4270.8516,12283600000.0,98268.614,3113708400.0
Switzerland_CH024 - Neuchâtel,3,7237331200.0,632112260.0,694176540.0,77927818.0,76348600.0,154276420.0,143219720.0,44271494.0,468505420.0,662253980.0,73920238.0,153557080.0,123440740.0,1481677400.0,24545714.0,39844988.0,18578074.0,27620250.0,49112748.0,240937200.0,78108980.0,1243445800.0,211542420.0,399698920.0,802890280.0,64908328.0,138362780.0,65288892.0,127790740.0,45681040.0,595839580.0,31742082.0,7238419800.0,9.752e-06,0.000182,0.004206,0.0531,1.4702502,230.45746,3392.5642,23726.146,20714.156,20132.9,8402.0834,3399.3096,8575304200.0,103872.22,2070531000.0
Switzerland_CH025 - Jura,3,2827264200.0,269419300.0,295872700.0,31221770.0,30589580.0,61811350.0,56693320.0,17523760.0,183370100.0,259197440.0,28931442.0,60102436.0,48314372.0,579915780.0,9873023.8,16026468.0,7472597.799999999,11109816.0,19754748.0,96912104.0,29681726.0,472494580.0,84995862.0,160600660.0,322597340.0,24355468.0,51915684.0,23502518.0,49016836.0,17522122.0,228545660.0,12175622.0,2827689400.0,1.886e-07,7.45e-06,0.000392,0.0064399999999999,0.2271336,51.76712399999999,969.0621200000002,8214.349999999999,7869.2192,7948.585800000001,3348.8552000000004,1340.099,3280075600.0,106810.94,835689400.0
Switzerland_CH03 - Nordwestschweiz,3,49519472000.0,4308271200.0,4731300000.0,518848740.0,508311340.0,1027160000.0,1132799000.0,350179660.0,3319118800.0,4691839400.0,523698640.0,1087845000.0,874503120.0,10497004000.0,187407020.0,304226940.0,141845500.0,210878420.0,374973840.0,1839563200.0,475091820.0,7563166800.0,1332961200.0,2518460600.0,5059068600.0,479461580.0,1022050280.0,552053600.0,898048300.0,321021220.0,4187283400.0,223066420.0,49526918000.0,0.0010366,0.00803,0.0749,0.71827,15.688052000000004,1772.5212,21996.52,142709.4,126800.76,131770.84,60863.18200000001,27242.784000000003,59477328000.0,110636.55999999998,14377526000.0
Switzerland_CH031 - Basel-Stadt,3,9586366200.0,714601420.0,784764040.0,90343472.0,88513366.0,178856840.0,227718380.0,70389492.0,625203660.0,883737140.0,98642970.0,204920840.0,164729020.0,1977233600.0,33593624.0,54531582.0,25426088.0,37802390.0,67217172.0,329751940.0,98631038.0,1570051200.0,239371440.0,452299640.0,908521660.0,99404764.0,211870840.0,123503400.0,180827980.0,64640768.0,843133700.0,44917888.0,9587807800.0,0.00089,0.005444,0.03048,0.2348478,4.1674806,346.13136000000003,3653.7774,22614.768,21211.18,24526.716,13061.278,6666.5944,12340146000.0,123952.96,2638249800.0
Switzerland_CH032 - Basel-Landschaft,3,11839966000.0,1101758400.0,1209936200.0,125660380.0,123114360.0,248774740.0,265877260.0,82183826.0,796098840.0,1125300800.0,125605820.0,260934440.0,209756440.0,2517696200.0,45371708.0,73650192.0,34340532.0,51055804.0,90783670.0,445363200.0,112332540.0,1788125800.0,322566580.0,609497800.0,1224285400.0,113024380.0,240904840.0,116100360.0,213353620.0,76268110.0,994784480.0,52997492.0,11841748000.0,9.472e-05,0.00145,0.02036,0.206019,4.577213,505.68416,6015.529800000001,36962.576,31513.736,31632.74,14078.424,6092.3552,14073630000.0,106695.27999999998,3513264000.0
Switzerland_CH033 - Aargau,3,28093140000.0,2491911200.0,2736599800.0,302844880.0,296683620.0,599528500.0,639203520.0,197606380.0,1897816200.0,2682801400.0,299449820.0,621989680.0,500017680.0,6002075000.0,108441700.0,176045160.0,82078878.0,122020220.0,216973000.0,1064448200.0,264128200.0,4204989600.0,771023100.0,1456663200.0,2926261400.0,267032440.0,569274580.0,312449820.0,503866680.0,180112340.0,2349365200.0,125151020.0,28097362000.0,5.128e-05,0.001138,0.02404,0.2774036,6.943357800000001,920.70552,12327.212,83132.068,74075.85999999999,75611.374,33723.478,14483.832,33063552000.0,108005.1,8226009800.0
Switzerland_CH04 - Zürich,3,67299608000.0,5272807800.0,5790550200.0,599469160.0,587263280.0,1186732600.0,1398377200.0,432309240.0,4964803400.0,7018504800.0,783391020.0,1627129600.0,1308063600.0,15701892000.0,238640740.0,387420280.0,180627180.0,268518040.0,477474780.0,2342461200.0,737581060.0,11743012000.0,1698231200.0,3208282400.0,6445224600.0,582531100.0,1241944000.0,796262880.0,1132063000.0,404663340.0,5278457600.0,281175720.0,67309728000.0,1.4826962,1.8625472,2.4164562,12.107716000000002,149.47098,7209.065799999999,51368.308000000005,220609.92,163646.4,162365.32,76957.986,36771.38,81413692000.0,107333.7,17953652000.0
Switzerland_CH040 - Zürich,3,67299608000.0,5272807800.0,5790550200.0,599469160.0,587263280.0,1186732600.0,1398377200.0,432309240.0,4964803400.0,7018504800.0,783391020.0,1627129600.0,1308063600.0,15701892000.0,238640740.0,387420280.0,180627180.0,268518040.0,477474780.0,2342461200.0,737581060.0,11743012000.0,1698231200.0,3208282400.0,6445224600.0,582531100.0,1241944000.0,796262880.0,1132063000.0,404663340.0,5278457600.0,281175720.0,67309728000.0,1.4826962,1.8625472,2.4164562,12.107716000000002,149.47098,7209.065799999999,51368.308000000005,220609.92,163646.4,162365.32,76957.986,36771.38,81413692000.0,107333.7,17953652000.0
Switzerland_CH05 - Ostschweiz,3,47211146000.0,4417545600.0,4851310600.0,476031100.0,466362740.0,942393900.0,1000552880.0,309253840.0,3087191000.0,4364015600.0,487106600.0,1011823800.0,813393520.0,9763530200.0,185217960.0,300675460.0,140188980.0,208414140.0,370592900.0,1818075000.0,453940400.0,7226606000.0,1540248000.0,2910069400.0,5845778599.999999,405730000.0,864899620.0,328363180.0,828045680.0,295996360.0,3860891800.0,205676080.0,47218242000.0,1.2e-06,6.599999999999999e-05,0.0048779999999999,0.08852,3.40906799999996,876.4592,17370.102000000003,149599.82,140539.74,136506.68,54448.796,20667.5,55242294000.0,103495.9,14220280000.0
Switzerland_CH051 - Glarus,3,1601403000.0,152249160.0,167198280.0,16124328.0,15797464.0,31921792.0,33844280.0,10459976.0,104447720.0,147640400.0,16479570.0,34234076.0,27519788.0,330321600.0,6446828.0,10465052.0,4879442.0,7254417.2,12899316.0,63281288.0,15333334.0,244083760.0,53548036.0,101178174.0,203237620.0,13309680.0,28369378.0,10764274.0,27984140.0,10003509.0,130479420.0,6951230.6,1601643600.0,8.975999999999999e-09,8.246e-07,9.926e-05,0.002064,0.08932,26.983896,581.94422,5249.2434,4948.3026,4708.542,1807.4788,657.7066599999999,1871724200.0,101796.436,486573500.0
Switzerland_CH052 - Schaffhausen,3,3458460400.0,320755960.0,352251260.0,33828708.0,33141168.0,66969876.0,72498956.0,22408460.0,224671320.0,317598700.0,35449912.0,73634300.0,59194388.0,710548600.0,13322364.0,21627522.0,10083599.2,14990606.0,26655804.0,130770500.0,34040320.0,541940600.0,110843440.0,209414340.0,420684860.0,30293252.0,64579986.0,22789754.0,61509032.0,21986988.0,286796880.0,15277632.0,3458980400.0,1.476e-07,7.1320000000000005e-06,0.0004406,0.007518,0.2730633999999999,64.56313800000001,1230.3904,10526.863999999998,10078.0938,10103.9122,4198.1146,1653.0708,4134175000.0,105963.94,1034852600.0
Switzerland_CH053 - Appenzell Ausserrhoden,3,2121049600.0,205409320.0,225578100.0,21792034.0,21350522.0,43142558.0,43079640.0,13314136.0,139649560.0,197397440.0,22033476.0,45772404.0,36794916.0,441647780.0,8327264.8,13517384.0,6302672.4,9370485.4,16661910.0,81739464.0,20224196.0,321933940.0,69257322.0,130863020.0,262862380.0,18327562.0,39063916.0,13354128.0,37069360.0,13251264.0,172840080.0,9208085.0,2121368400.0,1.168e-08,1.102e-06,0.000136,0.00284,0.12317619999998,37.157718,795.9852,7082.275200000001,6584.282399999999,6177.876,2335.0636000000004,838.7193199999999,2455152200.0,100782.748,645209500.0
Switzerland_CH054 - Appenzell Innerrhoden,3,620293360.0,58624844.0,64381002.0,6261003.2,6134351.2,12395354.0,13416128.0,4146308.6,40464300.0,57195974.0,6384227.6,13263106.0,10661656.0,127969279.99999996,2470094.8,4009534.8,1869530.6,2779581.4,4942415.8,24246172.0,5923346.200000001,94288362.0,20524154.0,38782150.0,77899104.0,5208696.6,11101585.8,4388114.2,10820098.0,3867903.4,50449830.0,2687760.0,620386620.0,6.31e-09,3.672e-07,2.916e-05,0.000547,0.0219599999999999,6.264783400000001,139.51820000000004,1427.816,1559.0696,1742.8456,803.10456,341.88938,723543200.0,115123.84,187975500.0
Switzerland_CH055 - St. Gallen,3,20528814000.0,1878460600.0,2062908400.0,205861280.0,201681060.0,407542380.0,444909920.0,137514800.0,1340571800.0,1895008800.0,211519020.0,439372880.0,353206040.0,4239678200.0,79617846.0,129248040.0,60261606.0,89589224.0,159303380.0,781518600.0,198122580.0,3154041800.0,662350760.0,1251420400.0,2513855800.0,178366840.0,380221340.0,151970120.0,360824100.0,128981700.0,1682398000.0,89624500.0,20531900000.0,8.212000000000001e-07,4.028e-05,0.002528,0.04328,1.57930219999998,375.7056799999999,7182.4522,61534.662,58890.742000000006,58968.02,24454.894,9611.5974,24108182000.0,105860.28,6137444200.0
Switzerland_CH056 - Graubünden,3,7760790200.0,762174740.0,837011860.0,78199506.0,76615390.0,154814900.0,162197580.0,50126820.0,505192380.0,714093600.0,79707042.0,165586380.0,133108800.0,1597688400.0,31808610.0,51633300.0,24074944.0,35793678.0,63645582.0,312229380.0,73912740.0,1176525600.0,263992340.0,498825860.0,1001973280.0,62957484.0,134187060.0,48654126.0,135038560.0,48272882.0,629630160.0,33544266.0,7761957200.0,1.0130000000000001e-07,7.924e-06,0.0007878,0.0153399999999999,0.6221806,168.07378,3337.1742000000004,27685.076,24682.9,22549.536,8353.372,2966.3134,9049003400.0,98866.33800000002,2385480200.0
Switzerland_CH057 - Thurgau,3,11120334000.0,1039870800.0,1141981400.0,113964260.0,111642820.0,225607060.0,230606440.0,71283346.0,732193940.0,1035080780.0,115533340.0,239960780.0,192907920.0,2315676400.0,43224974.0,70174592.0,32717172.0,48636184.0,86484494.0,424289720.0,106383840.0,1693792000.0,359732080.0,679585340.0,1365265800.0,97266430.0,207376380.0,76442650.0,194800380.0,69632106.0,908297120.0,48382600.0,11122006000.0,1.0640000000000001e-07,8.37e-06,0.0008558,0.01694,0.70007559999998,197.71018,4102.636199999999,36093.892,33796.33400000001,32255.962,12496.768,4598.203,12900516000.0,102018.84,3342742400.0
Switzerland_CH06 - Zentralschweiz,3,35437406000.0,2956713400.0,3247040200.0,335540700.0,328720940.0,664261620.0,723423880.0,223629740.0,2431745800.0,3437557600.0,383695880.0,796984720.0,640694220.0,7690678400.0,128749880.0,209013260.0,97449978.0,144872300.0,257606940.0,1263793200.0,343061580.0,5461781200.000001,1120686200.0,2117289000.0,4253344400.0,326315080.0,695643520.0,352783220.0,615434740.0000001,219992380.0,2869582200.0,152861500.0,35442734000.0,0.0001441999999999,0.001542,0.02088,0.2279004,5.635615799999999,783.9703999999999,11368.928,86033.41,84527.318,94307.904,46220.052,21519.574,42925322000.0,117606.2,10129814800.0
Switzerland_CH061 - Luzern,3,17551456000.0,1480544200.0,1625923000.0,168112780.0,164694360.0,332807140.0,372324080.0,115097320.0,1205154600.0,1703639600.0,190157780.0,394976440.0,317521940.0,3811450000.0,63600262.0,103249894.0,48138778.0,71564056.0,127253060.0,624292140.0,167503680.0,2666798200.0,553682260.0,1046045680.0,2101384400.0,161091420.0,343422980.0,185612480.0,301957980.0,107937160.0,1407937800.0,74999736.0,17554092000.0,4.78e-06,0.000176,0.006056,0.08062,2.2975297999999804,374.13166,5797.891799999999,45062.512,44078.948,48114.56,22697.772,10102.7282,21035138000.0,113859.98,5044315600.0
Switzerland_CH062 - Uri,3,1456603000.0,133015720.0,146076140.0,14085794.0,13800942.0,27886736.0,30817776.0,9524889.2,99735794.0,140974380.0,15735626.0,32691062.0,26278830.0,315415680.0,5567224.8,9036781.6,4213625.0,6264813.6,11139514.0,54647284.0,13647064.0,217228620.0,48349462.0,91362280.0,183510640.0,12482840.0,26604440.0,13679122.0,24722540.0,8837722.8,115271120.0,6141291.4,1456822200.0,1.976e-09,2.8680000000000005e-07,4.38e-05,0.000936,0.0410799999999999,12.984848,304.40024,3257.3020000000006,3661.0004,4184.3006,1959.583,838.58024,1726513800.0,116240.63999999998,431577760.0
Switzerland_CH063 - Schwyz,3,6686947800.0,579789760.0,636721500.0,64904074.0,63584552.0,128488620.0,132779720.0,41045950.0,462264560.0,653468400.0,72939212.0,151502600.0,121792940.0,1461967600.0,24665890.0,40042960.0,18669490.0,27754488.0,49352190.0,242117180.0,63724542.0,1014546300.0,214640800.0,405512300.0,814624980.0,60852784.0,129728980.0,61898142.0,115174780.0,41170146.0,537024680.0,28606930.0,6687953400.0,1.1216e-05,0.0002602,0.005412,0.06124,1.5054606,195.27862,2613.3116000000005,18079.194,16739.134,17876.932,8400.5822,3769.8916,7967359200.0,112298.38,1935651800.0
Switzerland_CH064 - Obwalden,3,1599485200.0,139303220.0,152981660.0,15290014.0,14979678.0,30269688.0,32208620.0,9955974.6,109863300.0,155301020.0,17334564.0,36007692.0,28946126.0,347452700.0,5998030.6,9736962.6,4539827.8,6749228.4,12001156.0,58875938.0,15314526.0,243809020.0,52144898.0,98520406.0,197908200.0,14195260.0,30260144.0,14692818.0,27581520.0,9859351.2,128603500.0,6850847.2,1599725600.0,1.27e-07,6.0840000000000005e-06,0.0002826,0.004162,0.13040279999998,24.83073599999998,429.8457,3706.5168,3859.1034,4389.3058,2136.515,968.80582,1921026200.0,117527.84,464470140.0
Switzerland_CH065 - Nidwalden,3,1808394000.0,160869220.0,176664920.0,17227744.0,16878802.0,34106544.0,36593330.0,11310408.0,124117900.0,175443980.0,19583064.0,40681460.0,32702564.0,392528980.0,6636303.4,10772600.0,5022846.8,7467681.4,13278476.0,65141284.0,17359952.0,276350780.0,57734244.0,109089100.0,219126480.0,16412970.0,34983448.0,16066200.0,31231494.0,11164296.0,145621120.0,7757832.0,1808665800.0,1.84e-06,5.136e-05,0.0012879999999999,0.01538,0.3959832,54.56504600000001,750.4848,5214.677000000001,4763.326999999999,4970.936599999999,2265.3672,987.68584,2177269000.0,109839.66,527139160.0
Switzerland_CH066 - Zug,3,6334521400.0,463191360.0,508673380.0,55920264.0,54782598.0,110702860.0,118700360.0,36695210.0,430609720.0,608730680.0,67945604.0,141125480.0,113451860.0,1361863200.0,22282174.0,36174058.0,16865404.0,25072050.0,44582522.0,218719240.0,65511816.0,1043048000.0,194134420.0,366759240.0,736790100.0,61279800.0,130643540.0,60834480.0,114766420.0,41023690.0,535123800.0,28504846.0,6335473800.0,0.0001261999999999,0.001044,0.007788,0.06556,1.2651724,122.17946,1472.994,10713.208,11425.808,14771.87,8760.2366,4851.883599999999,8098017400.0,138957.28,1726659200.0
Switzerland_CH07 - Ticino,3,12047342000.0,1202220200.0,1320263000.0,112925280.0,110634040.0,223559360.0,303109560.0,93707730.0,854753140.0,1208233400.0,134861820.0,280153220.0,225208280.0,2703209800.0,44139886.0,71651932.0,33408404.0,49668664.0,88318070.0,433270280.0,118134100.0,1880500200.0,355534860.0,671765740.0,1349401400.0,87299606.0,186087560.0,84508462.0,190164580.0,67978416.0,886661280.0,47236444.0,12049158000.0,2.266e-05,0.0006933999999999,0.02318,0.3101542,8.688829000000002,1226.1835999999998,14625.088,70259.83799999999,41781.926,28125.492,7842.1756,2273.7486,13211748000.0,78995.282,3562374000.0
Switzerland_CH070 - Ticino,3,12047342000.0,1202220200.0,1320263000.0,112925280.0,110634040.0,223559360.0,303109560.0,93707730.0,854753140.0,1208233400.0,134861820.0,280153220.0,225208280.0,2703209800.0,44139886.0,71651932.0,33408404.0,49668664.0,88318070.0,433270280.0,118134100.0,1880500200.0,355534860.0,671765740.0,1349401400.0,87299606.0,186087560.0,84508462.0,190164580.0,67978416.0,886661280.0,47236444.0,12049158000.0,2.266e-05,0.0006933999999999,0.02318,0.3101542,8.688829000000002,1226.1835999999998,14625.088,70259.83799999999,41781.926,28125.492,7842.1756,2273.7486,13211748000.0,78995.282,3562374000.0
Turkey_TR1 - Istanbul,0,154166320000.0,21231622000.0,22933590000.0,324149740.0,5048769400.0,5372920800.0,5326843800.0,1459551800.0,9554641200.0,17891294000.0,2628329600.0,4340198000.0,9520215800.0,43934680000.0,725017780.0,2506990600.0,682522620.0,230833020.0,2034828200.0,9182352200.0,823997400.0,4578999800.0,7644835400.0,9335684000.0,22042754000.0,1814894800.0,693514880.0,6024397400.0,3726237400.0,1754952800.0,219668460.0,13137486.0,154166320000.0,1.2742064,160.25702,18567.008,51145.034,153391.6,922398.08,1391044.4,1536541.6,399134.72,190063.7,44952.882,13060.38,199557080000.0,42193.028000000006,61471908000.0
Turkey_TR10 - Istanbul,0,154166320000.0,21231622000.0,22933590000.0,324149740.0,5048769400.0,5372920800.0,5326843800.0,1459551800.0,9554641200.0,17891294000.0,2628329600.0,4340198000.0,9520215800.0,43934680000.0,725017780.0,2506990600.0,682522620.0,230833020.0,2034828200.0,9182352200.0,823997400.0,4578999800.0,7644835400.0,9335684000.0,22042754000.0,1814894800.0,693514880.0,6024397400.0,3726237400.0,1754952800.0,219668460.0,13137486.0,154166320000.0,1.2742064,160.25702,18567.008,51145.034,153391.6,922398.08,1391044.4,1536541.6,399134.72,190063.7,44952.882,13060.38,199557080000.0,42193.028000000006,61471908000.0
Turkey_TR2 - Bati Marmara,0,24682306000.0,4457683400.0,4814998200.0,78001852.0,1214903800.0,1292906000.0,1021090080.0,279806160.0,1169408000.0,2189817800.0,321686620.0,531193040.0,1165319200.0,5377425200.0,146860260.0,507775620.0,138246940.0,46759538.0,412171620.0,1859904200.0,132360660.0,735588100.0,1407619800.0,1718952400.0,4058688000.0,241445160.0,92231838.0,333590460.0,569682160.0,268325500.0,33590848.0,2008494.4,24682306000.0,119.00036,3599.0982000000004,79715.09599999999,100676.146,175561.53999999998,491193.6,344856.12,178166.4,21131.494,5757.611599999999,750.91704,138.08638000000002,29147760000.0,20786.69,9842070200.0
Turkey_TR21 - Tekirdag,0,14709398000.0,2489199400.0,2688740400.0,45282016.0,705285460.0,750567740.0,526981940.0,144392460.0,703288340.0,1316923600.0,193463860.0,319469140.0,700753340.0,3233898200.0,96673386.0,334281720.0,91007238.0,30779204.0,271322920.0,1224371200.0,71426482.0,396921260.0,931789420.0,1137880200.0,2686675400.0,126123960.0,48193038.0,187842400.0,322933640.0,152093000.0,19037720.0,1138559.8,14709398000.0,0.5367115999999801,80.157034,8881.8918,21710.882,55769.102,236335.02,218954.12,129995.66,16564.507999999998,4606.7102,605.17238,110.95752,17952718000.0,25870.07,5865188000.0
Turkey_TR22 - Balikesir,0,9972906400.0,1968483800.0,2126257400.0,32719836.0,509618280.0,542338280.0,494108120.0,135413680.0,466119880.0,872894320.0,128222760.0,211723920.0,464566020.0,2143526800.0,50186862.0,173493900.0,47239702.0,15980334.0,140848680.0,635532820.0,60934172.0,338666860.0,475830520.0,581072140.0,1372012400.0,115321200.0,44038812.0,145748060.0,246748540.0,116232500.0,14553124.0,869934.74,9972906400.0,118.46363999999998,3518.9414,70833.202,78965.254,119792.42,254858.58,125902.02,48170.74399999999,4566.9882,1150.90134,145.74462,27.128868,11195044000.0,15807.472,3976882400.0
Turkey_TR3 - Ege,0,70961606000.0,12471924000.0,13471618000.0,210811420.0,3283445400.0,3494258000.0,2770935000.0,759324380.0,3772837600.0,7065052600.0,1037853400.0,1713764400.0,3759796400.0,17349304000.0,383407100.0,1325574200.0,360911140.0,122078040.0,1076045600.0,4855502200.0,336879080.0,1872221200.0,3689823800.0,4505930400.0,10639166200.0,716834360.0,273813100.0,1630703800.0,1729287400.0,814527560.0,101972120.0,6096842.4,70961606000.0,47.454492,3026.831,139776.94,233637.62,460402.8,1383531.6,971723.7,508267.42,66698.344,20874.498,3324.3586,733.7515,83271008000.0,21951.126,28296352000.0
Turkey_TR31 - Izmir,0,33890918000.0,5508074800.0,5949586600.0,98566712.0,1535205800.0,1633772800.0,1238999400.0,339516320.0,2032042200.0,3805189200.0,558985200.0,923034560.0,2024963000.0,9344214200.0,164849920.0,569962200.0,155179800.0,52488042.0,462659200.0,2087707800.0,149385500.0,830201820.0,1644237200.0,2007906000.0,4740950400.0,365292520.0,139541320.0,909875080.0,789838140.0,372021700.0,46572570.0,2784690.0,33890918000.0,8.857850999999979,609.0417399999999,32809.026,61648.102,135873.9,499951.3200000001,448416.8,295098.6,46943.262,16150.535999999998,2768.6672000000003,636.61212,41144902000.0,26688.804,13514118000.0
Turkey_TR32 - Aydin,0,18568262000.0,3377364400.0,3648078200.0,51188758.0,797277640.0,848466640.0,682922260.0,187142380.0,854800180.0,1600710200.0,235143600.0,388281880.0,851851180.0,3930787400.0,111544100.0,385647900.0,104999396.0,35516084.0,313052600.0,1412605400.0,103016264.0,572519100.0,1048446880.0,1280341400.0,3023070200.0,190192780.0,72646840.0,427233460.0,499492320.0,235270800.0,29454130.0,1761031.8,18568262000.0,10.6350242,932.4369,52159.584,89739.76800000001,173757.34,474210.54,268481.1,98658.752,7626.7358,1548.7845999999995,146.96396,21.274134,21084468000.0,18056.57,7404171200.0
Turkey_TR33 - Manisa,0,18502426000.0,3586486200.0,3873952800.0,61055974.0,950961980.0,1012018320.0,849013420.0,232665680.0,885995300.0,1659152600.0,243724380.0,402447760.0,882982340.0,4074302600.0,107013100.0,369964200.0,100731962.0,34073912.0,300333760.0,1355188800.0,84477350.0,469500220.0,997139840.0,1217683400.0,2875144600.0,161349060.0,61624952.0,293595140.0,439956980.0,207235040.0,25945430.0,1551120.4,18502426000.0,27.961616,1485.3524000000002,54808.33400000001,82249.772,150771.52000000002,409369.86,254825.82,114510.08,12128.344,3175.1744,408.72726,75.86523999999999,21041638000.0,19409.638,7378062600.0
Turkey_TR4 - Dogu Marmara,0,58824224000.0,10084330600.0,10892688000.0,154177680.0,2401368800.0,2555547200.0,2633401400.0,721585680.0,2885202200.0,5402720600.0,793676540.0,1310588000.0,2874994600.0,13267180000.0,347134780.0,1200266400.0,326779620.0,110524940.0,974257980.0,4396334800.0,301232380.0,1674030400.0,3293128000.0,4021495000.0,9495284400.0,661651040.0,252781920.0,1104194600.0,1486622200.0,700188500.0,87649834.0,5241327.6,58824224000.0,3.3613948,379.68786,34595.308,81679.676,209660.62,909863.74,866083.96,515162.68000000005,63524.70199999999,16967.074,2117.834,373.20636,70199846000.0,25984.192000000003,23455846000.0
Turkey_TR41 - Bursa,0,30067294000.0,5031960600.0,5435318800.0,80315578.0,1250940200.0,1331256400.0,1253293200.0,343421200.0,1539460400.0,2882743800.0,423483420.0,699290660.0,1534028600.0,7079007200.0,166528660.0,575791300.0,156763180.0,53021712.0,467373840.0,2109015400.0,155809760.0,865883080.0,1546891600.0,1889031800.0,4460252400.0,370643000.0,141598560.0,644698440.0,723748600.0,340882700.0,42672382.0,2551694.0,30067294000.0,3.28227159999998,353.02292,27875.066000000003,59303.204000000005,138397.18,519482.0399999999,437174.68,245705.54,30695.516000000003,8604.582600000002,1156.7812600000002,217.80112,35841612000.0,24388.258,11989210000.0
Turkey_TR42 - Kocaeli,0,28756932000.0,5052371200.0,5457369000.0,73862082.0,1150428600.0,1224291000.0,1380108000.0,378164480.0,1345741800.0,2519976400.0,370193140.0,611297300.0,1340966000.0,6188175000.0,180606140.0,624475380.0,170016440.0,57503236.0,506884100.0,2287319000.0,145422600.0,808147440.0,1746236000.0,2132463200.0,5035032000.0,291008060.0,111183372.0,459495980.0,762873800.0,359305780.0,44977454.0,2689633.6,28756932000.0,0.0791104,26.664936,6720.242,22376.47,71263.452,390381.7,428909.26,269457.16000000003,32829.182,8362.492199999999,961.05278,155.40524,34358234000.0,27888.206,11466634000.0
Turkey_TR5 - Bati Anadolu,0,66013872000.0,10949082000.0,11826746000.0,163674880.0,2549283600.0,2712959200.0,2584997000.0,708345480.0,3465142600.0,6488770600.0,953211860.0,1574011800.0,3453013200.0,15934150000.0,347706320.0,1202195400.0,327311540.0,110709120.0,975856720.0,4403483200.0,242637920.0,1348440400.0,3803218800.0,4644411800.0,10966086000.0,678810100.0,259302480.0,1833754800.0,1748861000.0,823726760.0,103119940.0,6165878.2,66013872000.0,5.3767304,442.4138,31326.128,68372.166,169788.34000000003,750257.5,810104.22,627352.4200000002,114379.52000000002,42400.224,7746.0126,1851.5626000000004,81134252000.0,30899.696000000004,26323012000.0
Turkey_TR51 - Ankara,0,49173662000.0,7785839000.0,8409960000.0,117342800.0,1827649200.0,1944992200.0,1866499000.0,511448860.0,2619537600.0,4905261600.0,720598280.0,1189909400.0,2610296600.0,12045602000.0,249249260.0,861806640.0,234632840.0,79359736.0,699535120.0,3156637400.0,170464780.0,947326980.0,2887874400.0,3526615400.0,8326791800.0,522324480.0,199532680.0,1550805000.0,1322947000.0,623108460.0,78003316.0,4664267.0,49173662000.0,1.6538912,185.0331,17209.822,41474.29600000001,109692.72000000002,523324.3,599491.3,483066.2,90368.594,33863.95599999999,6229.923,1493.2856,61318638000.0,32141.556,19607818000.0
Turkey_TR52 - Konya,0,16840212000.0,3163244000.0,3416788400.0,46332096.0,721634620.0,767966940.0,718497740.0,196896580.0,845605220.0,1583509000.0,232613520.0,384102400.0,842716940.0,3888547000.0,98457066.0,340388800.0,92678682.0,31349380.0,276321560.0,1246845600.0,72173124.0,401113420.0,915344420.0,1117796400.0,2639293800.0,156485600.0,59769840.0,282949680.0,425913940.0,200618320.0,25116608.0,1501611.2,16840212000.0,3.72283919999998,257.3807,14116.306,26897.868,60095.61399999999,226933.22000000003,210612.9,144286.22,24010.922,8536.2688,1516.0895999999998,358.27706,19815616000.0,27600.63,6715197200.0
